density dbh
3 2
3.32885906040268 2.32885906040268
3.65771812080537 2.65771812080537
3.98657718120805 2.98657718120805
4.31543624161074 3.31543624161074
4.64429530201342 3.64429530201342
4.97315436241611 3.97315436241611
5.30201342281879 4.30201342281879
5.63087248322148 4.63087248322148
5.95973154362416 4.95973154362416
6.28859060402685 5.28859060402685
6.61744966442953 5.61744966442953
6.94630872483221 5.94630872483221
7.2751677852349 6.2751677852349
7.60402684563758 6.60402684563758
7.93288590604027 6.93288590604027
8.26174496644295 7.26174496644295
8.59060402684564 7.59060402684564
8.91946308724832 7.91946308724832
9.24832214765101 8.24832214765101
9.57718120805369 8.57718120805369
9.90604026845638 8.90604026845638
10.2348993288591 9.23489932885906
10.5637583892617 9.56375838926175
10.8926174496644 9.89261744966443
11.2214765100671 10.2214765100671
11.5503355704698 10.5503355704698
11.8791946308725 10.8791946308725
12.2080536912752 11.2080536912752
12.5369127516779 11.5369127516779
12.8657718120805 11.8657718120805
13.1946308724832 12.1946308724832
13.5234899328859 12.5234899328859
13.8523489932886 12.8523489932886
14.1812080536913 13.1812080536913
14.510067114094 13.510067114094
14.8389261744966 13.8389261744966
15.1677852348993 14.1677852348993
15.496644295302 14.496644295302
15.8255033557047 14.8255033557047
16.1543624161074 15.1543624161074
16.4832214765101 15.4832214765101
16.8120805369128 15.8120805369128
17.1409395973154 16.1409395973154
17.4697986577181 16.4697986577181
17.7986577181208 16.7986577181208
18.1275167785235 17.1275167785235
18.4563758389262 17.4563758389262
18.7852348993289 17.7852348993289
19.1140939597315 18.1140939597315
19.4429530201342 18.4429530201342
19.7718120805369 18.7718120805369
20.1006711409396 19.1006711409396
20.4295302013423 19.4295302013423
20.758389261745 19.758389261745
21.0872483221477 20.0872483221477
21.4161073825503 20.4161073825503
21.744966442953 20.744966442953
22.0738255033557 21.0738255033557
22.4026845637584 21.4026845637584
22.7315436241611 21.7315436241611
23.0604026845638 22.0604026845638
23.3892617449664 22.3892617449664
23.7181208053691 22.7181208053691
24.0469798657718 23.0469798657718
24.3758389261745 23.3758389261745
24.7046979865772 23.7046979865772
25.0335570469799 24.0335570469799
25.3624161073826 24.3624161073826
25.6912751677852 24.6912751677852
26.0201342281879 25.0201342281879
26.3489932885906 25.3489932885906
26.6778523489933 25.6778523489933
27.006711409396 26.006711409396
27.3355704697987 26.3355704697987
27.6644295302013 26.6644295302013
27.993288590604 26.993288590604
28.3221476510067 27.3221476510067
28.6510067114094 27.6510067114094
28.9798657718121 27.9798657718121
29.3087248322148 28.3087248322148
29.6375838926175 28.6375838926175
29.9664429530201 28.9664429530201
30.2953020134228 29.2953020134228
30.6241610738255 29.6241610738255
30.9530201342282 29.9530201342282
31.2818791946309 30.2818791946309
31.6107382550336 30.6107382550336
31.9395973154362 30.9395973154362
32.2684563758389 31.2684563758389
32.5973154362416 31.5973154362416
32.9261744966443 31.9261744966443
33.255033557047 32.255033557047
33.5838926174497 32.5838926174497
33.9127516778524 32.9127516778524
34.241610738255 33.241610738255
34.5704697986577 33.5704697986577
34.8993288590604 33.8993288590604
35.2281879194631 34.2281879194631
35.5570469798658 34.5570469798658
35.8859060402685 34.8859060402685
36.2147651006711 35.2147651006711
36.5436241610738 35.5436241610738
36.8724832214765 35.8724832214765
37.2013422818792 36.2013422818792
37.5302013422819 36.5302013422819
37.8590604026846 36.8590604026846
38.1879194630872 37.1879194630872
38.5167785234899 37.5167785234899
38.8456375838926 37.8456375838926
39.1744966442953 38.1744966442953
39.503355704698 38.503355704698
39.8322147651007 38.8322147651007
40.1610738255034 39.1610738255034
40.489932885906 39.489932885906
40.8187919463087 39.8187919463087
41.1476510067114 40.1476510067114
41.4765100671141 40.4765100671141
41.8053691275168 40.8053691275168
42.1342281879195 41.1342281879195
42.4630872483222 41.4630872483222
42.7919463087248 41.7919463087248
43.1208053691275 42.1208053691275
43.4496644295302 42.4496644295302
43.7785234899329 42.7785234899329
44.1073825503356 43.1073825503356
44.4362416107383 43.4362416107383
44.7651006711409 43.7651006711409
45.0939597315436 44.0939597315436
45.4228187919463 44.4228187919463
45.751677852349 44.751677852349
46.0805369127517 45.0805369127517
46.4093959731544 45.4093959731544
46.738255033557 45.738255033557
47.0671140939597 46.0671140939597
47.3959731543624 46.3959731543624
47.7248322147651 46.7248322147651
48.0536912751678 47.0536912751678
48.3825503355705 47.3825503355705
48.7114093959732 47.7114093959732
49.0402684563758 48.0402684563758
49.3691275167785 48.3691275167785
49.6979865771812 48.6979865771812
50.0268456375839 49.0268456375839
50.3557046979866 49.3557046979866
50.6845637583893 49.6845637583893
51.013422818792 50.013422818792
51.3422818791946 50.3422818791946
51.6711409395973 50.6711409395973
52 51

